REPORT_ID | CAUSE_IDENTIFIER | OPERATOR_CODE | OPERATOR_NAME | INCIDENT_ADDRESS | INCIDENT_CITY | INCIDENT_COUNTY | INCIDENT_STATE | ZIP_CODE | INCIDENT_DATE | DETECTION_TIME | ORIGIN_LEAK | ORIGIN_LEAK_OTHER |Fatalities Count|Injuries count| EMPLOYEE_FATALITIES | EMPLOYEE_INJURIES | NON_EMPLOYEE_FATALITIES | NON_EMPLOYEE_INJURIES | GAS_IGNITED | EXPLOSION_OCCURED | SECONDARY_EXPLOSIONS_FIRE | DISTANCE_SEWER_STORM_CONT | DISTANCE_SEWER_STORM_IMPA | DISTANCE_SEWER_OTHER_CONT | DISTANCE_SEWER_OTHER_IMPA | DISTANCE_WATER_CONTR | DISTANCE_WATER_IMPAIRED | LOCATION_LEAK | LOCATION_LEAK_OTHER | COVER_DEPTH | SOIL_INFORMATION | SOIL_TEMPERATURE | REPORTED_BY | REPORTED_BY_OTHER | MATERIAL_LEAKED_D | MATERIAL_LEAKED_D_OTHER | LOCATION_CORROSION | DESCRIPTION_CORROSION | CAUSE_CORROSION | CAUSE_CORROSION_OTHER | PH_SOIL | SOIL_RESISTIVITY | SOIL_TEST_YEAR | PIPE_SOIL_POTENTIAL_1 | PIPE_SOIL_POTENTIAL_2 | CAUSE_LEAK | CAUSE_LEAK_OTHER 
1730638|CONSTRUCTION DEFECT/MATERIAL FAILURE|15007|PACIFIC GAS & ELECTRIC CO                         |                                        |YUBA CITY                |SUTTER                   |CA|95991|19831110|825|BASE MATERIAL FRACTURE|                         |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|BELOW ROAD (PAVED)    |                         |36|SOIL|65|PUBLIC               |          |PLASTIC     |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|NO DATA                                         |                         
1750048|DAMAGE BY OUTSIDE FORCES            |22189|WASHINGTON NATURAL GAS COMPANY                    |                                        |SEATTLE                  |KING                     |WA|98103|19831110|940|BASE MATERIAL FRACTURE|                         |0|0|0|0|0|0|YES|NO |NO |0|0|0|0|0|0|ABOVE GROUND          |                         |0|    |0|OTHER                |FIRE DEPT |OTHER       |ALUMINUM                 |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|OTHER                                           |                         
1780291|DAMAGE BY OUTSIDE FORCES            |2748|CONSUMERS POWER CO                                |                                        |WESTLAND                 |WAYNE                    |MI|48184|19831110|1205|OTHER                 |                         |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|BELOW GROUND          |                         |48|    |30|CUSTOMER             |          |STEEL       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EARTH MOVEMENT                        |                         
1720076|CONSTRUCTION DEFECT/MATERIAL FAILURE|15952|PUBLIC SERVICE ELECTRIC AND GA                    |                                        |CAMDEN                   |CAMDEN                   |NJ|8101|19831111|430|BASE MATERIAL FRACTURE|                         |0|2|0|0|0|2|YES|YES|NO |0|0|0|0|0|0|BELOW ROAD (PAVED)    |                         |23|SOIL|40|OTHER                |FIRE DEPT |CAST IRON   |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|NO DATA                                         |                         
1720311|CONSTRUCTION DEFECT/MATERIAL FAILURE|2608|COLUMBIA GAS OF WEST VIRGINIA INC                 |                                        |WEIRTON                  |BROOKE                   |WV|26062|19831111|525|OTHER                 |                         |0|0|0|0|0|0|YES|NO |NO |0|0|0|0|0|0|WITHIN BUILDING       |                         |0|    |0|OTHER                |FIRE DEPT |OTHER       |NON-METAL                |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|NO DATA                                         |                         
1700679|CONSTRUCTION DEFECT/MATERIAL FAILURE|15952|PUBLIC SERVICE ELECTRIC AND GA                    |                                        |RARITAN                  |SOMERSET                 |NJ|8869|19831112|130|BASE MATERIAL FRACTURE|                         |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|BELOW GROUND          |                         |36|SOIL|50|POLICE               |          |CAST IRON   |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|NO DATA                                         |                         
1760284|OTHER                               |6190|GAS SERVICE CO, THE                               |                                        |KANSAS CITY              |WYANDOTTE                |KS|64129|19831112|1030|OTHER                 |OUTSIDE                  |0|0|0|0|0|0|YES|NO |NO |0|0|0|0|0|0|ABOVE GROUND          |                         |0|SOIL|0|OTHER                |FIRE DEPT |OTHER       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|NO DATA                                         |                         
1780875|CORROSION                           |15007|PACIFIC GAS & ELECTRIC CO                         |                                        |VALLEJO                  |SOLANO                   |CA|94590|19831112|1226|CORROSION             |                         |0|0|0|0|0|0|NO |NO |NO |0|0|3|0|0|0|BELOW ROAD (PAVED)    |                         |30|ROCK|60|OTHER                |          |STEEL       |                         |EXTERNALLY|LOCALIZED PITTING|OTHER        |                         |0|1724|71|100|97|NO DATA                                         |                         
1730331|CORROSION                           |11680|LONE STAR GAS CO                                  |                                        |DALLAS                   |DALLAS                   |TX|75207|19831114|800|CORROSION             |                         |0|0|0|0|0|0|YES|NO |NO |0|0|0|0|0|0|BELOW ROAD (PAVED)    |                         |72|SOIL|70|CUSTOMER             |          |STEEL       |                         |EXTERNALLY|LOCALIZED PITTING|GALVANIC     |                         |0|0|0|0|0|NO DATA                                         |                         
1750315|CONSTRUCTION DEFECT/MATERIAL FAILURE|19750|TUCSON GAS & ELECTRIC COMPANY                     |                                        |TUCSON                   |MARICOPA                 |AZ|85704|19831114|950|BASE MATERIAL FRACTURE|                         |0|0|0|0|0|0|YES|NO |NO |0|0|0|0|0|0|BELOW GROUND          |                         |30|SOIL|60|POLICE               |          |PLASTIC     |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|NO DATA                                         |                         
1760631|DAMAGE BY OUTSIDE FORCES            |19750|TUCSON GAS & ELECTRIC COMPANY                     |                                        |TUCSON                   |PIMA                     |AZ|85705|19831114|1045|OTHER                 |                         |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|BELOW ROAD (UNPAVED)  |                         |10|SOIL|60|AGENCY CAUSING DAMAGE|          |STEEL       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1790054|DAMAGE BY OUTSIDE FORCES            |12876|MOUNTAIN FUEL SUPPLY CO                           |                                        |                         |SALT LAKE                |UT|84102|19831114|1300|OTHER                 |                         |0|0|0|0|0|0|YES|NO |NO |0|0|0|0|0|0|BELOW ROAD (PAVED)    |                         |48|    |35|OTHER                |          |PLASTIC     |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1790864|DAMAGE BY OUTSIDE FORCES            |15007|PACIFIC GAS & ELECTRIC CO                         |                                        |ORINDA                   |HUMBOLDT                 |CA|94563|19831114|1350|OTHER                 |                         |0|0|0|0|0|0|YES|NO |NO |0|0|0|0|0|0|NO DATA               |                         |0|ROCK|0|OTHER                |          |OTHER       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EARTH MOVEMENT                        |                         
1801357|DAMAGE BY OUTSIDE FORCES            |603|ARKANSAS LOUISIANA GAS CO (ARKLA)                 |                                        |SHREVEPORT               |BOSSIER                  |LA|71105|19831114|1423|BASE MATERIAL FRACTURE|                         |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|BELOW GROUND          |                         |0|SOIL|69|AGENCY CAUSING DAMAGE|          |PLASTIC     |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1821599|OTHER                               |2748|CONSUMERS POWER CO                                |113 WEST GRAND RIVER                    |WEBBERVILLE              |INGHAM                   |MI|48892|19831114|1903|OTHER                 |                         |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|BELOW GROUND          |                         |40|SOIL|45|PUBLIC               |          |STEEL       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|NO DATA                                         |                         
1710855|DAMAGE BY OUTSIDE FORCES            |13780|NORTHERN STATES POWER CO                          |                                        |ST PAUL                  |RAMSEY                   |MN|55102|19831115|400|BASE MATERIAL FRACTURE|                         |0|0|0|0|0|0|NO |NO |NO |0|16|0|0|5|0|BELOW WALKWAY         |                         |18|ROCK|35|CUSTOMER             |          |WROUGHT IRON|                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1720285|DAMAGE BY OUTSIDE FORCES            |792|ATLANTA GAS LIGHT COMPANY                         |                                        |DECATUR                  |DE KALB                  |GA|30032|19831115|525|BASE MATERIAL FRACTURE|                         |0|0|0|0|0|0|YES|NO |NO |0|0|0|0|0|0|BELOW ROAD (PAVED)    |                         |36|SOIL|50|AGENCY CAUSING DAMAGE|          |STEEL       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1730769|OTHER                               |6190|GAS SERVICE CO, THE                               |                                        |WICHITA                  |SEDGWICK                 |KS|67216|19831115|830|OTHER                 |                         |0|3|0|0|0|3|YES|YES|NO |0|0|0|0|0|0|BELOW ROAD (PAVED)    |                         |0|    |0|OTHER                |FIRE DEPT |STEEL       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|NO DATA                                         |                         
1780326|CONSTRUCTION DEFECT/MATERIAL FAILURE|1640|BOSTON GAS CO                                     |                                        |                         |SUFFOLK                  |MA|2131|19831116|1205|BASE MATERIAL FRACTURE|                         |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|BELOW ROAD (PAVED)    |                         |36|    |30|CUSTOMER             |          |CAST IRON   |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|NO DATA                                         |                         
1800705|CONSTRUCTION DEFECT/MATERIAL FAILURE|13780|NORTHERN STATES POWER CO                          |                                        |                         |CLEARWATER               |MN|55118|19831116|1503|BASE MATERIAL FRACTURE|                         |0|4|0|4|0|0|YES|NO |NO |0|0|0|0|0|0|BELOW GROUND          |                         |0|SOIL|65|PUBLIC               |          |PLASTIC     |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|NO DATA                                         |                         
1810079|DAMAGE BY OUTSIDE FORCES            |2652|COMMONWEALTH GAS CO                               |                                        |PAXTON                   |                         |MA|1610|19831116|1540|BASE MATERIAL FRACTURE|                         |0|0|0|0|0|0|YES|NO |NO |0|0|0|0|0|0|BELOW GROUND          |                         |0|SOIL|32|OPERATOR PERSONNEL   |          |CAST IRON   |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EARTH MOVEMENT                        |                         
1840121|DAMAGE BY OUTSIDE FORCES            |4473|ENERGAS COMPANY                                   |SECTION 1, BLOCK T                      |                         |CASTRO                   |TX|     |19831116|2200|BASE MATERIAL FRACTURE|                         |0|0|0|0|0|0|YES|NO |NO |0|0|0|0|0|0|ABOVE GROUND          |3|0|    |   |PUBLIC               |          |STEEL       |                         |NO DATA   |NO DATA          |             |                         |             |       |    |             |             |OTHER                                           |MOTOR VEHICLE            
1740393|DAMAGE BY OUTSIDE FORCES            |2748|CONSUMERS POWER CO                                |                                        |PONTIAC                  |OAKLAND                  |MI|48057|19831117|903|BASE MATERIAL FRACTURE|                         |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|BELOW GROUND          |                         |36|SOIL|50|OPERATOR PERSONNEL   |          |STEEL       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1750406|DAMAGE BY OUTSIDE FORCES            |594|ARIZONA PUBLIC SERVICE CO                         |                                        |PHOENIX                  |MARICOPA                 |AZ|85018|19831117|956|BASE MATERIAL FRACTURE|                         |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|BELOW ROAD (UNPAVED)  |                         |36|ROCK|0|AGENCY CAUSING DAMAGE|          |STEEL       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1760792|DAMAGE BY OUTSIDE FORCES            |14210|OKLAHOMA NATURAL GAS COMPANY                      |                                        |TULSA                    |OSAGE                    |OK|74101|19831117|1055|BASE MATERIAL FRACTURE|                         |0|0|0|0|0|0|NO |NO |NO |2|0|0|0|0|0|BELOW GROUND          |                         |24|SOIL|70|AGENCY CAUSING DAMAGE|          |STEEL       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1801505|DAMAGE BY OUTSIDE FORCES            |12408|MICHIGAN CONSOLIDATED GAS CO                      |                                        |                         |ISABELLA                 |MI|48183|19831117|1532|BASE MATERIAL FRACTURE|                         |0|0|0|0|0|0|YES|NO |NO |0|0|0|0|0|0|ABOVE GROUND          |                         |0|    |0|OTHER                |FIRE DEPT |OTHER       |ALUMINUM                 |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|OTHER                                           |HOUSE FIRE               
1710694|DAMAGE BY OUTSIDE FORCES            |22182|WASHINGTON GAS LIGHT COMPANY                      |                                        |WASHINGTON D C           |DIST OF COLUMBIA         |DC|20032|19831118|335|OTHER                 |OPERATE                  |0|0|0|0|0|0|YES|NO |NO |0|0|0|0|0|0|BELOW ROAD (PAVED)    |                         |42|SOIL|70|OPERATOR PERSONNEL   |          |PLASTIC     |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|OTHER                                           |                         
1720361|DAMAGE BY OUTSIDE FORCES            |594|ARIZONA PUBLIC SERVICE CO                         |                                        |PHOENIX                  |MARICOPA                 |AZ|85004|19831118|539|BASE MATERIAL FRACTURE|                         |0|0|0|0|0|0|YES|NO |NO |0|0|0|0|0|0|ABOVE GROUND          |                         |0|    |0|OTHER                |FIRE DEPT |OTHER       |ALUMINUM                 |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|OTHER                                           |                         
1821579|DAMAGE BY OUTSIDE FORCES            |4499|ENTEX INC                                         |26706 E HARDY (ALDINE WESTFIELD)        |SPRING                   |HARRIS                   |TX|77373|19831118|1905|BASE MATERIAL FRACTURE|                         |0|1|0|0|0|1|YES|NO |NO |0|0|0|0|0|0|ABOVE GROUND          |                         |0|    |0|OTHER                |FIRE DEPT |CAST IRON   |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1830457|DAMAGE BY OUTSIDE FORCES            |2696|CONNECTICUT LIGHT AND POWER COMPANY               |7 SOUTH MAIN ST.                        |WINDSOR LOCKS            |HARTFORD                 |CT|6096|19831118|2045|OTHER                 |PUNCTURED BY ROCK DRILL  |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|BELOW ROAD (PAVED)    |                         |40|SOIL|65|AGENCY CAUSING DAMAGE|          |STEEL       |                         |NO DATA   |NO DATA          |             |                         |             |       |    |             |             |DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1820121|DAMAGE BY OUTSIDE FORCES            |15007|PACIFIC GAS & ELECTRIC CO                         |216 PINE STREET                         |SAN FRANCISCO            |SAN FRANCISCO            |CA|94104|19831119|1700|OTHER                 |                         |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|BELOW GROUND          |                         |24|SOIL|58|AGENCY CAUSING DAMAGE|          |STEEL       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1840314|DAMAGE BY OUTSIDE FORCES            |2748|CONSUMERS POWER COMPANY                           |2558 E. MAPLE RD.                       |TROY                     |OAKLAND                  |MI|48084|19831120|2232|OTHER                 |PULLED OUT OF FITTING    |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|BELOW GROUND          |                         |48|SOIL|20|CUSTOMER             |          |STEEL       |                         |NO DATA   |NO DATA          |             |                         |             |       |    |             |             |DAMAGE BY EARTH MOVEMENT                        |                         
1710611|DAMAGE BY OUTSIDE FORCES            |603|ARKANSAS LOUISIANA GAS CO (ARKLA)                 |                                        |MCALESTER                |PITTSBURG                |OK|74501|19831121|320|OTHER                 |OUTSIDE                  |0|2|0|0|0|2|YES|NO |NO |0|0|0|0|0|0|BELOW GROUND          |                         |18|SOIL|70|AGENCY CAUSING DAMAGE|          |STEEL       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1770872|DAMAGE BY OUTSIDE FORCES            |2748|CONSUMERS POWER CO                                |                                        |CAPAC                    |ST CLAIR                 |MI|48014|19831121|1140|OTHER                 |OPERATE                  |0|0|0|0|0|0|   |NO |NO |0|0|0|0|0|0|ABOVE GROUND          |                         |0|    |0|CUSTOMER             |          |OTHER       |NON-METAL                |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|OTHER                                           |WEATHER                  
1801364|DAMAGE BY OUTSIDE FORCES            |15007|PACIFIC GAS & ELECTRIC CO                         |                                        |SALINAS                  |MONTEREY                 |CA|93908|19831121|1421|OTHER                 |STRUCT FIR               |0|0|0|0|0|0|YES|NO |NO |0|0|0|0|0|0|ABOVE GROUND          |                         |0|    |0|OTHER                |FIRE DEPT |OTHER       |METER REGU               |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|OTHER                                           |FIRE                     
1700182|DAMAGE BY OUTSIDE FORCES            |2696|THE CONN. LIGHT & POWER CO.                       |                                        |WATERBURY                |NEW HAVEN                |CT|6704|19831122|0|OTHER                 |OUTSIDE                  |0|0|0|0|0|0|NO |NO |NO |0|0|15|0|35|0|BELOW ROAD (PAVED)    |                         |42|SOIL|0|AGENCY CAUSING DAMAGE|          |STEEL       |RET/ABAND                |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1710363|DAMAGE BY OUTSIDE FORCES            |0|UNITED GAS, INC.                                  |                                        |                         |HARRIS                   |TX|0|19831122|239|OTHER                 |OUTSIDE                  |0|0|0|0|0|0|YES|NO |NO |0|0|0|0|0|0|BELOW ROAD (UNPAVED)  |                         |27|SOIL|60|AGENCY CAUSING DAMAGE|          |PLASTIC     |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1710380|DAMAGE BY OUTSIDE FORCES            |0|WISCONSIN PUBLIC SERVICE CORP.                    |                                        |STEVENS POINT            |PORTAGE                  |WI|54481|19831122|239|OTHER                 |OUTSIDE                  |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|BELOW GROUND          |                         |36|SOIL|50|AGENCY CAUSING DAMAGE|          |STEEL       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1720030|CONSTRUCTION DEFECT/MATERIAL FAILURE|12408|MICHIGAN CONSOLIDATED GAS CO                      |                                        |DETROIT                  |WAYNE                    |MI|48213|19831122|420|OTHER                 |                         |0|0|0|0|0|0|YES|NO |NO |0|0|0|0|0|0|BELOW GROUND          |                         |20|SOIL|30|OTHER                |FIRE DEPT |PLASTIC     |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|NO DATA                                         |                         
1790424|CONSTRUCTION DEFECT/MATERIAL FAILURE|15952|PUBLIC SERVICE ELECTRIC AND GA                    |                                        |FORT LEE                 |BERGEN                   |NJ|7024|19831122|1322|BASE MATERIAL FRACTURE|                         |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|BELOW ROAD (PAVED)    |                         |66|ROCK|40|CUSTOMER             |          |CAST IRON   |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|NO DATA                                         |                         
1790676|DAMAGE BY OUTSIDE FORCES            |15007|PACIFIC GAS & ELECTRIC CO                         |                                        |YUBA CITY                |SUTTER                   |CA|95991|19831122|1340|OTHER                 |                         |0|0|0|0|0|0|YES|NO |NO |0|0|0|0|0|0|ABOVE GROUND          |                         |0|    |0|POLICE               |          |OTHER       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|OTHER                                           |                         
1830636|DAMAGE BY OUTSIDE FORCES            |18484|SOUTHERN CALIFORNIA GAS COMPANY                   |1550 E. BASELINE                        |LA VERNE                 |LOS ANGELES              |CA|91750|19831122|1950|BASE MATERIAL FRACTURE|                         |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|BELOW ROAD (PAVED)    |                         |56|SOIL|60|AGENCY CAUSING DAMAGE|          |PLASTIC     |                         |NO DATA   |NO DATA          |             |                         |             |       |    |             |             |DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1710681|DAMAGE BY OUTSIDE FORCES            |12876|MOUNTAIN FUEL SUPPLY CO                           |                                        |LAYTON                   |DAVIS                    |UT|84041|19831123|330|OTHER                 |OUTSIDE                  |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|BELOW GROUND          |                         |50|SOIL|0|AGENCY CAUSING DAMAGE|          |STEEL       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1710777|DAMAGE BY OUTSIDE FORCES            |7600|HOUSTON NATURAL GAS CORP                          |                                        |BAYTOWN                  |HARRIS                   |TX|77520|19831123|357|OTHER                 |OUTSIDE                  |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|BELOW GROUND          |                         |48|SOIL|0|AGENCY CAUSING DAMAGE|          |STEEL       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1760711|DAMAGE BY OUTSIDE FORCES            |8070|INDIANA GAS CO INC                                |                                        |MUNCIE                   |DELAWARE                 |IN|47304|19831123|1052|OTHER                 |OUTSIDE                  |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|BELOW GROUND          |                         |36|SOIL|60|POLICE               |          |STEEL       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT OPERATED BY OR FOR OPERATOR |                         
1790907|CONSTRUCTION DEFECT/MATERIAL FAILURE|603|ARKANSAS LOUISIANA GAS CO (ARKLA)                 |                                        |DUNCAN                   |STEPHENS                 |OK|73533|19831123|1330|BASE MATERIAL FRACTURE|                         |0|2|0|0|0|2|NO |YES|NO |0|0|0|0|0|0|BELOW GROUND          |                         |36|    |55|OTHER                |          |STEEL       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|NO DATA                                         |                         
1820277|DAMAGE BY OUTSIDE FORCES            |2748|CONSUMERS POWER CO                                |6160 FARMINGTON ROAD                    |WESTLAND                 |WAYNE                    |MI|48185|19831123|1714|OTHER                 |SERVICE                  |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|ABOVE GROUND          |                         |0|    |0|CUSTOMER             |          |STEEL       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EARTH MOVEMENT                        |                         
1700566|DAMAGE BY OUTSIDE FORCES            |2748|CONSUMERS POWER CO                                |                                        |CLINTON                  |LENAWEE                  |MI|48043|19831125|106|OTHER                 |OUTSIDE                  |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|BELOW ROAD (PAVED)    |                         |38|SOIL|48|AGENCY CAUSING DAMAGE|          |STEEL       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1781264|DAMAGE BY OUTSIDE FORCES            |8040|ILLINOIS POWER CO                                 |                                        |COLLINSVILLE             |MADISON                  |IL|62234|19831125|1250|OTHER                 |                         |0|0|0|0|0|0|YES|NO |NO |0|0|0|0|0|0|BELOW GROUND          |                         |28|    |55|CUSTOMER             |          |PLASTIC     |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1810878|DAMAGE BY OUTSIDE FORCES            |594|ARIZONA PUBLIC SERVICE CO                         |                                        |                         |                         |AZ|85041|19831125|1621|OTHER                 |DIG IN                   |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|BELOW ROAD (PAVED)    |                         |0|SOIL|70|AGENCY CAUSING DAMAGE|          |STEEL       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1840559|DAMAGE BY OUTSIDE FORCES            |2200|CENTRAL ILLINOIS LIGHT COMPANY                    |3/4 M. E. OF PESOTUM, ILLINOIS          |PESOTUM                  |CHAMPAIGN                |IL|61863|19831125|2310|BASE MATERIAL FRACTURE|                         |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|BELOW GROUND          |                         |30|SOIL|50|AGENCY CAUSING DAMAGE|          |STEEL       |                         |NO DATA   |NO DATA          |             |                         |             |       |    |             |             |DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1710565|DAMAGE BY OUTSIDE FORCES            |1640|BOSTON GAS CO                                     |                                        |WEYMOUTH                 |NORFOLK                  |MA|2189|19831126|313|BASE MATERIAL FRACTURE|                         |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|WITHIN BUILDING       |                         |30|    |65|AGENCY CAUSING DAMAGE|          |STEEL       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1740381|DAMAGE BY OUTSIDE FORCES            |15462|PHILADELPHIA ELECTRIC COMPANY                     |                                        |NORRISTOWN               |MONTGOMERY               |PA|19401|19831126|904|BASE MATERIAL FRACTURE|                         |0|0|0|0|0|0|YES|YES|NO |0|0|0|0|0|0|WITHIN BUILDING       |                         |0|    |0|OTHER                |FIRE DEPT |STEEL       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|OTHER                                           |                         
1720785|OTHER                               |15350|THE PEOPLES NATURAL GAS COMPAN                    |                                        |WHITE OAK                |ALLEGHENY                |PA|0|19831127|658|OTHER                 |OPERATE                  |0|2|0|2|0|0|YES|NO |NO |0|0|0|0|0|0|ABOVE GROUND          |                         |0|    |0|OPERATOR PERSONNEL   |          |STEEL       |RET/ABAND                |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|NO DATA                                         |                         
1710521|CORROSION                           |13730|NORTHERN INDIANA PUBLIC SERVICE CO                |                                        |FORT WAYNE               |ALLEN                    |IN|46803|19831128|300|CORROSION             |                         |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|BELOW ROAD (UNPAVED)  |                         |34|SOIL|70|POLICE               |          |STEEL       |                         |EXTERNALLY|LOCALIZED PITTING|GALVANIC     |                         |0|3100|0|62|59|NO DATA                                         |                         
1750371|OTHER                               |1800|BROOKLYN UNION GAS CO                             |                                        |                         |KINGS                    |NY|11222|19831128|955|OTHER                 |                         |0|0|0|0|0|0|YES|NO |NO |0|0|0|0|0|0|BELOW ROAD (PAVED)    |                         |26|SOIL|50|OTHER                |FIRE DEPT |OTHER       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|NO DATA                                         |                         
